FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ANNIO,MODALIDAD_DE_POSTULACION,EBA_EBR,EGRESO_SECUNDARIA,PRIMERA_OPCION,PRIMERA_OPCION_TURNO,SEGUNDA_OPCION,SEGUNDA_OPCION_TURNO,EDAD,SEXO
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2001,Contabilidad,Nocturno,Mecánica Automotriz,Nocturno,37,Masculino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,150111,LIMA,LIMA,EL AGUSTINO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Diseño Gráfico,Diurno,18,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Diseño Gráfico,Diurno,18,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,21,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2020,Diseño Publicitario,Diurno,Mecánica Automotriz,Diurno,22,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Desarrollo de Sistemas de Información,Nocturno,Mecánica de Producción,Nocturno,20,Masculino
20230320,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Nocturno,Mecánica Automotriz,Nocturno,23,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2009,Administración,Diurno,Desarrollo de Sistemas de Información,Diurno,28,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Nocturno,Secretariado Ejecutivo,Diurno,21,Masculino
20230320,150137,LIMA,LIMA,SANTA ANITA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Nocturno,18,Femenino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Contabilidad,Diurno,Desarrollo de Sistemas de Información,Diurno,32,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Mecánica Automotriz,Diurno,Mecánica Automotriz,Diurno,26,Femenino
20230320,150109,LIMA,LIMA,CIENEGUILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Gráfico,Nocturno,19,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Mecánica Automotriz,Diurno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Masculino
20230320,150140,LIMA,LIMA,SANTIAGO DE SURCO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Femenino
20230320,150128,LIMA,LIMA,RIMAC,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Administración,Nocturno,19,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,21,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2004,Contabilidad,Nocturno,Diseño Gráfico,Nocturno,38,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Mecánica Automotriz,Diurno,Mecánica de Producción,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Administración,Diurno,19,Femenino
20230320,150105,LIMA,LIMA,BREÑA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1983,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,59,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Diurno,Secretariado Ejecutivo,Diurno,19,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,1992,Administración,Nocturno,Mecánica Automotriz,Nocturno,52,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Diseño Publicitario,Nocturno,20,Femenino
20230320,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2003,Administración,Nocturno,Administración,Nocturno,35,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Contabilidad,Nocturno,Administración,Nocturno,26,Femenino
20230320,150107,LIMA,LIMA,CHACLACAYO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1994,Contabilidad,Diurno,Diseño Gráfico,Nocturno,44,Masculino
20230320,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,18,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Desarrollo de Sistemas de Información,Nocturno,Diseño Publicitario,Nocturno,23,Masculino
20230320,150105,LIMA,LIMA,BREÑA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Contabilidad,Diurno,17,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,21,Femenino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Diurno,Administración,Diurno,18,Masculino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Contabilidad,Nocturno,Diseño Gráfico,Nocturno,20,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Mecánica Automotriz,Diurno,Mecánica de Producción,Diurno,18,Masculino
20230320,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2003,Administración,Diurno,Contabilidad,Diurno,36,
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2016,Diseño Gráfico,Diurno,Mecánica Automotriz,Diurno,22,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Mecánica de Producción,Diurno,Mecánica de Producción,Diurno,21,Masculino
20230320,150137,LIMA,LIMA,SANTA ANITA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1998,Desarrollo de Sistemas de Información,Nocturno,Administración,Nocturno,40,Masculino
20230320,150131,LIMA,LIMA,SAN ISIDRO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Mecánica Automotriz,Diurno,Mecánica Automotriz,Diurno,25,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Mecánica de Producción,Diurno,Mecánica de Producción,Diurno,21,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Contabilidad,Nocturno,Administración,Nocturno,32,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Desarrollo de Sistemas de Información,Nocturno,Administración,Nocturno,34,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2010,Administración,Diurno,Mecánica Automotriz,Diurno,29,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Nocturno,Diseño Publicitario,Nocturno,18,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2021,Mecánica de Producción,Diurno,Mecánica de Producción,Diurno,20,Femenino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2004,Secretariado Ejecutivo,Nocturno,Secretariado Ejecutivo,Nocturno,37,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2021,Mecánica de Producción,Nocturno,Mecánica de Producción,Nocturno,21,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Administración,Diurno,17,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2019,Mecánica de Producción,Nocturno,Mecánica de Producción,Nocturno,24,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Nocturno,Administración,Nocturno,18,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,19,Femenino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Administración,Diurno,Administración,Diurno,18,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2021,Mecánica de Producción,Nocturno,Mecánica de Producción,Nocturno,20,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2013,Administración,Diurno,Mecánica de Producción,Diurno,26,
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Nocturno,Diseño Gráfico,Nocturno,17,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Construcción Civil,Diurno,Diseño Gráfico,Diurno,23,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Mecánica de Producción,Diurno,Contabilidad,Diurno,18,Masculino
20230320,150111,LIMA,LIMA,EL AGUSTINO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Diurno,22,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,18,
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Mecánica Automotriz,Diurno,Mecánica de Producción,Diurno,24,Masculino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,18,Masculino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBA - Educación Básica Alternativa,2021,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Contabilidad,Diurno,Administración,Diurno,22,Femenino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Secretariado Ejecutivo,Diurno,18,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2009,Administración,Nocturno,Diseño Publicitario,Nocturno,29,
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Contabilidad,Nocturno,Administración,Nocturno,32,Masculino
20230320,150109,LIMA,LIMA,CIENEGUILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2003,Mecánica de Producción,Nocturno,Mecánica Automotriz,Nocturno,38,Masculino
20230320,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,24,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,18,Masculino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,17,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Gráfico,Nocturno,17,Masculino
20230320,150136,LIMA,LIMA,SAN MIGUEL,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Desarrollo de Sistemas de Información,Nocturno,Desarrollo de Sistemas de Información,Nocturno,26,Masculino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2017,Diseño Gráfico,Diurno,Diseño Gráfico,Diurno,17,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,,Diseño Publicitario,Diurno,Diseño Gráfico,Diurno,18,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,Masculino
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2009,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,29,Femenino
20230320,150108,LIMA,LIMA,CHORRILLOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Diseño Publicitario,Nocturno,Diseño Gráfico,Diurno,18,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2014,Contabilidad,Diurno,Diseño Gráfico,Diurno,20,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Contabilidad,Nocturno,Administración,Nocturno,19,Masculino
20230320,150111,LIMA,LIMA,EL AGUSTINO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2008,Mecánica Automotriz,Nocturno,Mecánica Automotriz,Nocturno,31,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1990,Construcción Civil,Nocturno,Administración,Nocturno,48,
20230320,150111,LIMA,LIMA,EL AGUSTINO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Mecánica Automotriz,Nocturno,Mecánica Automotriz,Nocturno,27,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,31,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Administración,Diurno,Construcción Civil,Nocturno,28,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Diseño Publicitario,Diurno,Secretariado Ejecutivo,Diurno,33,
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Construcción Civil,Nocturno,Desarrollo de Sistemas de Información,Nocturno,18,Masculino
20230320,150117,LIMA,LIMA,LOS OLIVOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Publicitario,Nocturno,Diseño Gráfico,Nocturno,18,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2007,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,31,Masculino
20230320,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1988,Mecánica Automotriz,Nocturno,Mecánica de Producción,Nocturno,53,Masculino
20230320,150108,LIMA,LIMA,CHORRILLOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Contabilidad,Nocturno,Desarrollo de Sistemas de Información,Nocturno,23,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2005,Desarrollo de Sistemas de Información,Nocturno,Construcción Civil,Nocturno,36,Masculino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2022,Construcción Civil,Nocturno,Mecánica Automotriz,Nocturno,27,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1999,Desarrollo de Sistemas de Información,Nocturno,Diseño Gráfico,Diurno,39,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2006,Construcción Civil,Diurno,Mecánica Automotriz,Diurno,32,Masculino
20230320,150110,LIMA,LIMA,COMAS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2008,Contabilidad,Nocturno,Administración,Nocturno,29,Femenino
20230320,150121,LIMA,LIMA,PUEBLO LIBRE,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2020,Contabilidad,Diurno,Mecánica Automotriz,Nocturno,21,Masculino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Diseño Gráfico,Diurno,Diseño Publicitario,Diurno,18,
20230320,150101,LIMA,LIMA,LIMA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Mecánica Automotriz,Nocturno,Mecánica Automotriz,Nocturno,20,Masculino
20230320,150103,LIMA,LIMA,ATE,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2005,Contabilidad,Nocturno,Administración,Nocturno,33,Femenino
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Diseño Gráfico,Nocturno,Diseño Gráfico,Nocturno,19,Masculino
20230320,110501,ICA,PISCO,PISCO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Administración,Nocturno,Construcción Civil,Nocturno,24,Femenino
20230320,150112,LIMA,LIMA,INDEPENDENCIA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1990,Desarrollo de Sistemas de Información,Nocturno,Secretariado Ejecutivo,Nocturno,50,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Administración,Diurno,Mecánica Automotriz,Diurno,24,Masculino
20230320,150134,LIMA,LIMA,SAN LUIS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Desarrollo de Sistemas de Información,Diurno,Diseño Gráfico,Diurno,17,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Administración,Diurno,Diseño Publicitario,Diurno,23,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Mecánica Automotriz,Nocturno,Mecánica Automotriz,Nocturno,20,Masculino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1990,Administración,Nocturno,Secretariado Ejecutivo,Nocturno,48,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2021,Administración,Diurno,Contabilidad,Diurno,18,Masculino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Secretariado Ejecutivo,Nocturno,Diseño Publicitario,Diurno,28,Femenino
20230320,150135,LIMA,LIMA,SAN MARTIN DE PORRES,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2004,Diseño Gráfico,Nocturno,Desarrollo de Sistemas de Información,Nocturno,35,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Administración,Nocturno,Desarrollo de Sistemas de Información,Nocturno,28,Masculino
20230320,150108,LIMA,LIMA,CHORRILLOS,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2013,Diseño Gráfico,Nocturno,Diseño Publicitario,Nocturno,26,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2018,Diseño Gráfico,Nocturno,Administración,Diurno,21,
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2015,Secretariado Ejecutivo,Diurno,Administración,Nocturno,23,Femenino
20230320,70102,CALLAO,CALLAO,BELLAVISTA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2012,Secretariado Ejecutivo,Diurno,Administración,Nocturno,27,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Carmem de la legua  - Ordinario - Examen de Admisión,EBR - Educación Básica Regular,2018,Mecánica de Producción,Nocturno,Mecánica de Producción,Nocturno,42,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2012,Administración,Nocturno,Administración,Nocturno,26,Femenino
20230320,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1986,Administración,Nocturno,Contabilidad,Nocturno,52,Masculino
20230320,150113,LIMA,LIMA,JESUS MARIA,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2013,Administración,Nocturno,Administración,Nocturno,32,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Administración,Nocturno,Administración,Nocturno,19,
20230320,70106,CALLAO,CALLAO,VENTANILLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2020,Contabilidad,Nocturno,Administración,Nocturno,18,Masculino
20230320,150118,LIMA,LIMA,LURIGANCHO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2019,Contabilidad,Nocturno,Contabilidad,Nocturno,19,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2015,Contabilidad,Nocturno,Administración,Nocturno,25,Femenino
20230320,70104,CALLAO,CALLAO,LA PERLA,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2016,Desarrollo de Sistemas de Información,Nocturno,Administración,Diurno,18,
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2021,Administración,Nocturno,Diseño Gráfico,Nocturno,41,Femenino
20230320,150128,LIMA,LIMA,RIMAC,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,1989,Secretariado Ejecutivo,Nocturno,Administración,Nocturno,49,Femenino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBR - Educación Básica Regular,2011,Secretariado Ejecutivo,Nocturno,Diseño Publicitario,Nocturno,27,Femenino
20230320,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,2022,Conadis,EBR - Educación Básica Regular,2004,Desarrollo de Sistemas de Información,Nocturno,Diseño Publicitario,Nocturno,34,Masculino
20230320,70101,CALLAO,CALLAO,CALLAO,2022,Ordinario - Examen de admisión,EBA - Educación Básica Alternativa,2012,Mecánica de Producción,Diurno,Mecánica Automotriz,Diurno,26,
